132,1.72143e-05,-3.6999e-05,-5.21115e-05
133,-4.95978e-05,-3.98188e-05,5.77754e-05
134,1.33444e-05,-2.14258e-05,-2.32659e-05
135,-3.87951e-05,-2.30286e-05,2.51648e-05
136,-7.95521e-06,-7.18329e-05,-6.06053e-05
137,1.87676e-05,-5.60055e-05,2.82291e-05
138,-4.29634e-06,-4.38474e-05,-3.78365e-05
139,2.51166e-06,2.33747e-05,-2.4679e-05
140,-3.87712e-05,-2.7033e-05,-7.99471e-06
141,2.94983e-05,-1.87451e-05,-3.84463e-05
142,1.57691e-06,-3.67045e-05,-8.75248e-06
143,2.96059e-05,1.89081e-06,-8.2588e-05
144,1.25587e-05,1.14185e-05,8.44918e-06
145,-2.24196e-05,-4.00411e-05,-3.07519e-06
146,-2.34972e-05,7.14232e-06,1.37673e-05
147,7.04458e-07,-5.11089e-05,-2.69014e-05
148,1.92593e-05,9.77912e-06,8.06254e-06
149,4.0474e-05,-2.03471e-05,4.74437e-05
150,6.52573e-05,-4.33976e-05,-6.12262e-05
151,1.86017e-05,6.49752e-05,5.20498e-06
152,9.60576e-06,-1.93283e-05,-5.40103e-05
153,2.77941e-05,2.9234e-05,2.12988e-05
154,-1.30031e-05,2.42634e-06,-1.01779e-05
155,-5.34645e-06,-6.22793e-05,-2.38051e-05
156,1.3636e-05,-4.89186e-05,2.1414e-06
157,2.61776e-05,-1.74239e-05,6.52486e-06
158,-1.12112e-05,-4.78982e-05,-6.01418e-06
159,-3.16853e-05,-4.10951e-05,-4.32734e-05
160,0.000143327,-3.85007e-05,2.14437e-05
161,-2.22515e-05,7.97569e-06,-6.32822e-05
162,-3.93462e-05,3.60405e-05,-2.5691e-05
163,7.70286e-06,6.57293e-05,-4.51211e-05
164,7.96896e-05,3.79843e-05,3.42841e-05
165,2.08358e-05,9.09377e-07,2.80735e-05
166,2.53688e-06,-4.9917e-05,-4.31653e-05
167,-2.77281e-05,1.14387e-05,-2.81373e-05
168,-2.65847e-05,-3.69887e-06,-5.04039e-06
169,1.89713e-05,-8.13268e-05,-4.65243e-05
170,6.5403e-06,-6.66828e-05,-3.72265e-05
171,3.07044e-05,1.82934e-05,6.06562e-05
172,-3.79551e-05,-3.35877e-05,-6.40442e-05
173,1.41754e-05,-8.97717e-05,-8.82772e-06
174,3.5067e-05,-3.52388e-05,2.94342e-05
175,-3.93557e-05,1.59624e-05,-1.29982e-05
176,5.25987e-05,-2.48167e-05,1.12189e-07
177,7.06791e-06,3.2323e-05,-1.96335e-06
178,5.11501e-05,-2.27136e-05,2.38154e-05
179,2.76787e-05,-1.64582e-06,-8.42111e-06
180,-2.29046e-05,-3.78252e-05,2.51493e-05
181,2.48494e-05,-1.48771e-05,6.56709e-05
182,5.55116e-05,2.02114e-05,-5.94463e-05
183,4.90713e-05,-7.57967e-06,-5.45348e-05
184,-2.22787e-05,-5.1296e-05,2.37648e-05
185,-1.3137e-05,-9.66984e-06,6.84574e-05
186,-7.96167e-06,3.45025e-05,1.39144e-05
187,-5.647e-06,2.9621e-05,-6.43494e-06
188,-8.25664e-06,-3.65306e-05,2.17689e-05
189,7.82494e-05,6.43175e-05,2.84344e-05
190,1.08169e-06,2.03187e-05,3.50998e-05
191,1.56317e-05,-5.2866e-05,-8.80412e-06
192,-2.71393e-05,-2.59589e-05,-1.37378e-05
193,-3.2039e-05,-1.16491e-05,-3.69867e-05
194,1.52139e-05,-3.06205e-05,-1.26544e-05
195,-1.50109e-06,2.34643e-05,6.09232e-05
196,1.56969e-05,-9.75558e-05,-1.63967e-06
197,-2.09139e-05,2.34162e-05,3.12969e-05
198,7.01335e-06,-3.29272e-05,-3.28721e-05
199,-4.41344e-06,-3.28416e-05,3.11655e-05
200,-9.28844e-06,-9.04244e-06,-1.68709e-05
201,1.70818e-05,-3.89528e-05,-3.61597e-05
202,3.06418e-05,1.23945e-05,-1.73385e-05
203,1.31125e-05,-8.43123e-06,1.51731e-05
204,-1.93692e-05,-1.19291e-05,-6.61162e-06
205,-1.37264e-05,-3.62952e-05,2.49737e-05
206,7.51092e-05,2.72524e-05,-1.81032e-05
207,-4.04291e-05,-3.45961e-05,-5.98665e-05
208,1.11278e-05,-6.62661e-05,2.069e-05
209,3.0964e-05,-7.78044e-05,-6.49445e-05
210,-2.18717e-05,-4.5487e-05,5.90913e-05
211,1.9749e-05,-4.56126e-06,1.38314e-05
212,-4.51726e-05,3.88637e-05,-3.04767e-05
213,-1.26488e-05,-1.97431e-06,9.49558e-06
214,3.47377e-05,-4.9176e-05,4.94528e-05
215,-1.19492e-06,5.41089e-05,-6.51675e-05
216,8.71522e-05,-5.34752e-05,2.97428e-05
217,-6.3922e-06,-5.94352e-05,1.6372e-05
218,3.3411e-05,-3.65585e-05,-2.91982e-05
219,5.00266e-05,-2.28994e-05,-6.2406e-05
220,4.2275e-05,1.29179e-05,-1.37095e-06
221,2.50787e-05,-3.00399e-06,-1.57211e-05
222,-2.06575e-05,6.67474e-05,-4.21396e-05
223,2.0542e-05,8.22716e-06,1.65634e-05
224,4.5701e-05,4.86444e-05,1.83815e-05
225,2.96897e-05,-6.16118e-06,-4.84255e-05
226,5.08716e-05,-1.86045e-05,1.91408e-05
227,7.43298e-06,-3.24734e-05,2.22986e-05
228,4.37025e-05,-1.18266e-05,-2.09144e-05
229,4.86081e-05,-2.45796e-05,-5.74747e-05
230,-2.91421e-05,8.81068e-06,1.19122e-05
231,-4.14671e-05,-3.53186e-05,1.71433e-05
232,-1.25707e-05,1.94851e-06,2.67825e-05
233,-8.83955e-06,-3.58052e-05,4.42509e-05
234,-2.07905e-05,-2.09259e-05,-7.31807e-05
235,2.78501e-06,-1.47644e-05,1.75571e-05
236,3.45387e-05,-3.30545e-05,3.30399e-05
237,4.66202e-08,-3.68976e-05,-5.85383e-05
238,7.33965e-05,-9.70041e-05,-4.22737e-05
239,-1.84307e-05,-3.4985e-05,-3.32854e-05
240,-6.50403e-05,-4.66081e-05,-2.41715e-05
241,1.0669e-05,-6.53332e-05,4.17665e-06
242,1.76242e-05,2.14873e-05,-4.20931e-05
243,-2.3958e-05,-3.36162e-06,-5.57336e-05
244,2.11002e-05,2.84618e-05,-9.05082e-05
245,4.88851e-05,-2.76578e-05,-3.34237e-05
246,-9.03613e-05,-4.23564e-06,-3.11074e-05
247,2.95057e-05,-5.13042e-05,-1.75067e-05
248,6.19662e-07,1.06081e-05,-4.18619e-05
249,1.91721e-05,1.11523e-05,-2.23698e-05
250,-2.82136e-05,-3.29403e-05,1.9692e-06
251,2.68915e-05,-7.55765e-05,-3.69296e-05
252,6.67183e-05,8.23808e-06,-3.48555e-05
253,-1.92293e-05,1.43647e-05,-1.39743e-05
254,2.13349e-05,9.28501e-06,-3.97762e-05
255,1.37592e-05,5.75364e-07,-2.45506e-05
256,3.94922e-05,-1.34764e-05,2.86367e-05
257,2.73113e-05,-4.46389e-05,-7.23361e-05
258,1.69689e-05,1.97578e-05,-2.2347e-05
259,6.91403e-05,-9.47708e-06,-5.00077e-05
260,5.39255e-05,-9.61448e-05,-2.09902e-05
261,3.19014e-05,-1.09233e-05,-2.18349e-05
262,-4.01061e-05,-1.1282e-05,-4.76326e-05
263,3.23957e-05,-7.28762e-05,-7.88916e-05
264,-0.000100452,-9.05565e-06,-4.52528e-05
265,9.71848e-06,-2.83204e-05,-7.21838e-05
266,3.92975e-05,1.7925e-05,-3.22947e-05
267,4.94042e-06,-1.57695e-05,-4.70337e-05
268,-2.78859e-05,-5.34585e-05,-7.70458e-05
269,5.48865e-05,1.89724e-05,-2.76339e-05
270,-6.00473e-06,-6.64711e-05,-3.63072e-06
271,-2.23113e-05,-6.45192e-06,-7.93508e-09
272,-1.44621e-05,8.2699e-06,-4.80648e-05
273,-2.82064e-05,-5.27765e-05,-4.05529e-05
274,6.51871e-07,-6.77465e-05,-1.62876e-05
275,-3.44624e-06,-8.82786e-05,-8.34734e-05
276,5.45187e-05,-3.16035e-05,-5.22144e-05
277,3.20951e-05,-4.27709e-05,-0.000100065
278,-1.03444e-05,6.02868e-06,3.78665e-05
279,1.25628e-05,-5.38224e-05,-8.008e-05
280,8.05106e-06,-9.73036e-05,-4.44958e-05
281,-1.69294e-05,-2.69489e-05,-9.49979e-05
282,-4.73488e-06,-2.64531e-05,-6.60124e-05
283,-2.79794e-05,-3.68745e-05,-3.84713e-05
284,-5.46015e-05,5.89724e-06,-6.66818e-05
285,1.56984e-05,-4.32756e-05,-3.49755e-06
286,-1.24828e-05,-7.81091e-05,-2.48659e-06
287,4.77043e-05,-5.25676e-05,-6.53739e-05
288,4.10161e-05,-6.42579e-05,-7.07712e-05
289,-4.35338e-05,1.11505e-05,-5.95752e-05
290,-5.3862e-05,-3.77175e-05,6.41904e-06
291,2.45566e-05,-2.06563e-05,1.16047e-05
292,-8.026e-06,5.23991e-05,-8.01511e-05
293,4.44307e-06,-8.84631e-05,2.71137e-05
294,4.89357e-05,-3.70001e-05,-2.81375e-05
295,-1.30393e-05,-3.51801e-05,2.15098e-05
296,-3.3282e-05,-6.65157e-05,-3.56392e-05
297,3.02146e-05,-3.41593e-05,6.90911e-06
298,-3.69929e-05,-4.99248e-05,-1.45581e-05
299,2.38261e-05,-9.28311e-05,4.61459e-06
300,3.50142e-05,1.5877e-06,-2.006e-05
301,4.29508e-05,-2.52071e-05,8.45215e-06
302,-9.84777e-06,-1.46753e-05,-7.52478e-06
303,-5.54276e-06,4.79805e-05,-3.44613e-05
304,-6.68476e-05,-3.17786e-05,-8.16256e-06
305,1.25367e-06,-6.25375e-05,-4.59039e-05
306,3.03552e-05,-8.41832e-05,-2.80856e-05
307,7.5538e-06,-1.93985e-05,2.43663e-05
308,2.26022e-05,6.07743e-06,-3.86706e-05
309,-2.74565e-05,-1.70246e-05,-5.10736e-06
310,-8.5206e-06,-1.7584e-06,-2.44403e-05
311,0.000133801,-0.000112164,-3.52991e-05
312,5.60566e-05,-1.89581e-05,1.68436e-05
313,3.86946e-06,-4.72461e-05,2.08697e-05
314,-3.85653e-05,-9.3504e-05,-4.22045e-05
315,6.63642e-05,-3.59807e-05,1.76444e-05
316,1.29154e-05,-5.17913e-05,-5.3236e-05
317,6.40867e-05,2.49887e-05,2.23004e-05
318,-6.12841e-05,-1.35049e-06,3.78548e-05
319,1.99537e-05,5.62707e-05,4.35029e-05
320,2.30857e-06,1.99616e-05,2.65848e-05
321,-5.32325e-06,-4.85822e-05,-8.18242e-05
322,2.29314e-06,-5.58677e-05,-2.86642e-05
323,-1.60413e-05,-1.2094e-05,-2.05123e-05
324,5.2423e-05,2.72395e-06,-2.79637e-05
325,2.51296e-05,-3.72682e-05,5.53673e-05
326,3.86642e-05,5.48e-05,2.55699e-05
327,2.45918e-05,-6.12252e-05,5.31455e-06
328,-2.96645e-05,-3.86058e-05,3.57439e-05
329,-4.27941e-05,-1.72878e-05,3.20131e-05
330,-3.59795e-05,-4.66251e-05,-2.68284e-05
331,1.96471e-05,-2.84701e-05,-8.8791e-06
332,1.86807e-05,-4.1192e-05,-1.12562e-05
333,4.55758e-05,7.094e-06,3.36254e-05
334,9.30869e-05,-7.54506e-05,-4.60499e-05
335,1.35386e-06,-6.92095e-05,-3.4332e-05
336,4.29986e-05,-4.00697e-05,9.87589e-06
337,-3.35706e-05,-5.54323e-05,-9.80671e-06
338,-4.28509e-05,-9.88457e-05,-3.67911e-05
339,-1.45983e-05,-4.53197e-05,-6.12444e-05
340,3.06439e-05,2.11885e-05,-4.45137e-05
341,-2.47205e-05,-8.34371e-05,-2.62491e-05
342,-0.000103509,-0.000112558,4.17261e-05
343,5.49302e-05,-2.28426e-05,-2.40602e-05
344,-1.5279e-05,-3.83984e-07,1.46179e-05
345,1.49715e-05,-3.42589e-05,8.35691e-07
346,2.7132e-05,-6.71635e-05,7.01782e-06
347,-7.93178e-06,1.56707e-05,-1.02919e-05
348,-3.86514e-05,-3.47787e-05,-1.31784e-05
349,9.74405e-06,-6.83134e-05,-2.11893e-05
350,1.67537e-05,-4.61835e-05,-3.64227e-06
351,4.83329e-05,-0.000103859,-1.50858e-05
352,5.14648e-05,-5.39779e-05,-6.06232e-05
353,-1.62162e-05,-3.12764e-05,-3.44585e-05
354,2.00253e-05,-5.25433e-06,7.24317e-05
355,6.89506e-06,-2.06569e-05,-2.64278e-05
356,1.50049e-05,-3.9296e-06,-6.4425e-06
357,4.69753e-06,-1.87772e-05,-5.05635e-06
358,1.52497e-05,-1.16519e-05,2.79374e-05
359,7.18924e-06,-2.03524e-05,-7.8121e-05
360,2.50633e-05,-1.33695e-05,5.0078e-05
361,6.216e-05,5.30851e-06,3.47236e-05
362,-6.22214e-06,-1.82495e-05,-1.14098e-05
363,1.00077e-05,-3.27058e-05,2.96762e-05
364,2.07455e-05,-8.39178e-05,1.73226e-05
365,-1.59532e-05,-8.17031e-05,2.29669e-05
366,1.72171e-05,-2.40938e-05,-2.26082e-05
367,-2.33151e-05,-3.82549e-05,-4.69895e-06
368,6.44605e-06,-6.00936e-05,-3.78018e-05
369,3.72803e-05,-3.92886e-05,2.62827e-06
370,1.2406e-05,-7.97898e-06,-3.03246e-05
371,6.41843e-05,-5.09014e-05,3.49428e-05
372,1.23022e-05,-0.000112315,6.10298e-05
373,4.22448e-05,-8.67454e-05,-3.56296e-05
374,2.527e-05,-2.85247e-05,2.67065e-05
375,4.69598e-05,-6.94754e-06,-2.98527e-05
376,-6.57198e-06,-4.74664e-05,-4.41488e-05
377,4.36243e-05,-6.51301e-05,-4.54651e-05
378,-3.04612e-05,-7.54722e-05,3.03017e-06
379,1.26249e-05,-1.35064e-05,-9.09436e-05
380,1.97007e-05,-2.0892e-05,-7.15257e-05
381,7.02399e-05,-2.86843e-05,-4.76419e-05
382,9.3391e-06,-0.000102859,-6.08084e-06
383,4.18166e-07,-5.06353e-05,-3.74288e-05
384,3.63448e-05,-4.66826e-05,-2.93768e-06
385,8.46312e-06,-5.21159e-05,-6.32153e-05
386,-1.11372e-05,-5.25903e-05,1.44446e-05
387,2.98901e-05,-9.12979e-05,-5.25501e-05
388,-1.10943e-05,-7.25855e-05,-8.58495e-05
389,2.45919e-05,-9.55259e-06,-3.59139e-06
390,-6.61086e-05,-3.68011e-05,-3.18541e-05
391,3.39898e-05,-3.65289e-05,-9.9979e-05
392,2.42568e-05,-2.71744e-05,-5.05501e-05
393,-2.54629e-05,-2.63208e-06,-3.56251e-05
394,5.83583e-05,-7.50543e-05,3.16134e-05
395,-3.46812e-06,-5.34265e-05,-6.25865e-05
396,2.27527e-05,-8.78479e-06,-7.33565e-05
397,1.59133e-05,-1.71985e-05,-5.85224e-05
398,-3.94625e-05,-9.6956e-05,1.12662e-05
399,1.79213e-05,-2.19564e-05,-4.74353e-05
400,1.2688e-05,-7.25209e-06,-2.98445e-05
401,-2.13388e-06,3.04734e-06,-8.10512e-05
402,-2.96533e-06,-6.17411e-06,-1.87263e-05
403,-3.31715e-05,-1.57118e-05,-1.77548e-05
404,4.69817e-05,-6.44194e-05,-9.63823e-06
405,-3.48919e-07,-6.61951e-05,-6.46936e-05
406,1.10156e-05,-3.88731e-05,-6.23659e-05
407,1.74622e-05,-2.16905e-06,-7.22094e-05
408,-1.94884e-05,4.23667e-05,-6.96976e-05
409,6.25935e-05,-7.89894e-05,-2.51864e-05
410,-6.42609e-05,-2.19129e-05,-2.27926e-05
411,3.89014e-05,-6.11852e-05,-8.24443e-06
412,1.51051e-05,-4.32604e-05,-3.66972e-05
413,2.19086e-05,-2.21847e-05,-4.7234e-05
414,-2.67848e-05,1.31706e-05,-1.47944e-05
415,-6.84197e-06,-2.5536e-05,-2.29095e-05
416,2.69943e-06,-1.39552e-05,-2.82592e-05
417,-1.73964e-05,-7.21005e-05,5.07557e-05
418,2.00126e-05,-6.89533e-05,-6.93383e-05
419,2.40413e-05,-3.58298e-05,3.52453e-05
420,-4.28704e-05,-5.1181e-05,4.6655e-05
421,4.94497e-05,-1.8456e-05,4.98363e-06
422,6.82226e-06,-4.49684e-05,-6.51888e-05
423,-1.81602e-05,-5.19698e-05,-8.32057e-05
424,2.90188e-05,-2.32894e-05,-2.81768e-05
425,2.51206e-05,-0.000118083,-3.81405e-05
426,-4.75691e-05,-1.14879e-05,1.74975e-05
427,7.41869e-05,-7.72681e-05,-1.30495e-05
428,4.75742e-05,-1.17603e-05,-5.58533e-05
429,5.58129e-05,-5.18632e-06,-3.23666e-05
430,4.61004e-05,-4.61672e-05,-3.71107e-05
431,5.78593e-05,-1.99488e-05,-2.86111e-05
432,-2.77906e-05,2.42543e-06,3.24656e-05
433,1.08604e-06,-4.62586e-05,-6.42138e-05
434,-2.12208e-05,-7.20114e-05,-4.58607e-05
435,1.0195e-05,-7.24761e-05,-5.89829e-05
436,4.40499e-05,-3.66426e-05,-5.89659e-07
437,7.59703e-05,-2.31893e-05,-4.62776e-05
438,1.22486e-05,-4.40491e-05,-4.32684e-05
439,-2.69675e-05,-1.72497e-06,-6.02793e-06
440,0.000101267,-6.48394e-05,-5.0572e-05
441,9.25757e-06,-9.29457e-05,6.0387e-05
442,-6.23859e-05,-8.16325e-05,-3.48269e-05
443,-6.57533e-06,-0.000121897,-1.92186e-05
444,-1.77459e-05,-6.95624e-05,-1.1539e-05
445,5.41066e-06,-7.25981e-05,-4.00236e-05
446,9.97439e-06,-3.21429e-05,3.17005e-05
447,5.64649e-05,-7.93529e-05,-1.34886e-05
448,-3.97727e-05,7.65837e-07,2.16083e-05
449,1.93589e-05,-3.29471e-05,2.02284e-05
450,3.51244e-05,-3.58909e-05,1.09072e-06
451,8.36973e-06,-5.49089e-06,-5.78084e-05
452,8.01459e-06,-2.10871e-05,-1.15341e-05
453,4.50316e-05,-9.06329e-05,3.76652e-06
454,4.0745e-05,-1.60182e-05,1.59997e-05
455,6.88734e-05,-5.35286e-05,-3.23551e-06
456,4.27767e-05,-8.04566e-05,-4.3317e-05
457,3.99522e-05,-6.98289e-05,-3.97487e-05
458,2.21185e-06,-5.87087e-05,-3.91779e-05
459,1.26409e-05,-2.37112e-05,-6.02029e-05
460,2.88055e-05,-2.09818e-05,-4.08543e-05
461,2.87339e-05,-8.0399e-05,-6.43323e-05
462,2.39862e-05,7.09748e-06,-3.86562e-05
463,4.09409e-05,-5.45983e-05,-4.49768e-05
464,-2.12097e-05,-2.82866e-05,6.67765e-06
465,3.82618e-05,-8.61244e-05,1.87105e-05
466,-2.47077e-05,-0.000100471,1.01362e-05
467,-3.58928e-05,-5.67824e-05,2.50441e-05
468,-4.35743e-05,-5.69773e-05,-4.22864e-05
469,-6.02979e-06,-6.32192e-05,-1.33253e-06
470,-8.07461e-06,-3.94351e-05,-8.97871e-06
471,4.29769e-05,-0.000123433,-7.22234e-05
472,-2.04388e-05,8.40588e-06,1.61209e-05
473,-4.14808e-05,1.79906e-05,3.28828e-05
474,5.72868e-05,-4.78385e-05,-1.26436e-05
475,-2.33605e-05,-3.2735e-05,-5.58467e-05
476,-3.89346e-05,-2.00652e-06,5.44166e-05
477,3.78585e-05,-5.36279e-05,6.22433e-05
478,5.98863e-05,-8.46305e-06,2.42624e-05
479,2.66748e-05,-5.28477e-05,-1.06735e-05
480,-4.44368e-05,-8.66169e-05,2.62527e-06
481,3.16044e-05,-3.29395e-05,-6.10525e-05
482,2.45181e-05,-3.70788e-06,-9.3681e-06
483,5.83929e-05,-2.27063e-05,-2.80107e-05
484,-5.63717e-06,-7.36643e-05,-6.20287e-06
485,3.52195e-05,6.55754e-05,-7.34108e-06
486,4.43664e-05,-3.36934e-05,-1.32591e-05
487,2.78376e-05,-0.000107337,5.63812e-05
488,1.99804e-05,-4.97132e-05,-4.47725e-05
489,7.07112e-05,-5.72497e-05,-0.000109103
490,2.78172e-06,-5.62823e-05,-2.58751e-05
491,-1.53936e-05,-2.85387e-05,-2.88191e-05
492,1.6935e-05,-4.91925e-05,-3.78023e-06
493,2.94228e-05,-3.80686e-05,-4.83854e-05
494,4.41305e-05,-2.57648e-05,-5.92413e-05
495,-1.02622e-05,2.62777e-05,5.53831e-05
496,3.31157e-05,-4.84141e-05,1.32464e-05
497,-3.82321e-05,-3.37931e-05,5.28369e-05
498,3.04799e-05,-0.000118753,-2.50896e-05
499,7.1406e-05,-8.58682e-05,-3.871e-06
500,-5.55639e-05,-4.25359e-05,1.32795e-06
501,6.02878e-05,-0.000137315,3.64062e-05
502,7.80595e-06,-5.5859e-05,-3.21914e-05
503,1.97932e-06,-6.71371e-05,5.71103e-05
504,4.02625e-05,-9.12209e-05,-5.92296e-05
505,7.7316e-06,-1.89976e-06,4.58923e-05
506,2.70235e-05,-9.19976e-05,4.70925e-05
