22,3.5562,0.558103,148.824,-0.0107734,0.00152509,-0.0948839,-0.000846505,0.00607014,0.0969846,0.00387821,-0.000588968,-0.000334159
23,3.55571,0.558299,148.824,-0.00635657,-0.00165611,-0.0904799,-0.00090152,0.00607634,0.0970278,0.00339989,-0.000968948,-0.000461191
24,3.55507,0.558335,148.824,-0.00653086,0.001768,-0.0884428,-0.000882566,0.0060482,0.0970502,0.00382792,-0.00117309,-0.000347942
25,3.55465,0.558998,148.827,-0.00484228,0.00211484,-0.0921726,-0.000895977,0.00603348,0.0970136,0.00328701,-0.000244007,-0.00045225
26,3.55393,0.559596,148.825,-0.00454854,0.00449306,-0.0962486,-0.000886798,0.00600791,0.0969744,0.00373703,-0.00154823,-0.00118651
27,3.5536,0.559294,148.825,-0.00393555,0.000223615,-0.0963402,-0.00091362,0.00604057,0.0969712,0.0034349,-0.000889227,-0.000537559
28,3.55273,0.560103,148.823,-0.0092526,0.000118879,-0.0926409,-0.000870407,0.00606978,0.0970069,0.00321847,-0.00082627,-0.000566244
29,3.55203,0.560613,148.823,-0.00731242,0.00328999,-0.0856915,-0.000872135,0.0060358,0.0970786,0.00345614,-0.000799075,-0.000650063
30,3.55195,0.561105,148.821,-0.0102098,0.0012354,-0.0830183,-0.000859082,0.00606984,0.0971034,0.00406113,-0.000784919,-0.000454113
31,3.55232,0.561161,148.82,-0.00534058,0.00149603,-0.0993576,-0.000897884,0.00603294,0.0969416,0.00450555,-0.00153668,-0.000758842
32,3.5523,0.560856,148.82,-0.00606456,-0.00797321,-0.088336,-0.000941277,0.00612432,0.097046,0.00397544,-0.00139922,-0.000214949
33,3.55222,0.56114,148.821,-0.00847588,-0.000101973,-0.0860853,-0.000880599,0.00607085,0.0970724,0.00482742,-0.00121295,-0.000333786
34,3.55243,0.561362,148.818,-0.00690877,-0.0037522,-0.0911551,-0.000912786,0.00609112,0.09702,0.00396464,-0.00143237,-0.000633299
35,3.55179,0.561475,148.82,-0.0104201,-0.00305397,-0.093318,-0.000879109,0.00610089,0.0969981,0.00419449,-0.0011947,-0.00012368
36,3.55134,0.562131,148.82,-0.00867298,-0.00406785,-0.0948324,-0.000900269,0.00609881,0.0969828,0.00342969,-0.000685081,-0.000662729
37,3.5508,0.562971,148.82,-0.00787755,-0.00576092,-0.091877,-0.000917554,0.00611007,0.0970116,0.00428502,-0.000655651,7.46921e-05
38,3.55109,0.562887,148.821,-0.00524756,-0.00636764,-0.0984011,-0.000942409,0.00609809,0.0969467,0.00408869,-0.00175498,-0.000628829
39,3.55021,0.562448,148.819,-0.00144225,0.00492347,-0.0899076,-0.0009166,0.0059858,0.097039,0.0031149,-0.00133626,-0.000643358
40,3.54991,0.563054,148.819,-0.0077972,0.00240508,-0.0910473,-0.000876188,0.00603896,0.0970247,0.00492055,-0.00101402,-0.00108965
41,3.55116,0.563125,148.816,-0.00872695,0.0012263,-0.0971117,-0.000873864,0.0060522,0.0969632,0.00482854,-0.00184998,-0.000629202
42,3.55078,0.562378,148.816,-0.00433718,-0.000153729,-0.0908279,-0.000917912,0.00604451,0.0970262,0.00387002,-0.00208057,-0.000831112
43,3.55007,0.562368,148.816,-0.00192413,0.00540631,-0.0866165,-0.000910163,0.00598598,0.0970721,0.00417922,-0.00143163,-0.000754744
44,3.55028,0.563088,148.815,-0.00813329,-0.00287087,-0.0947161,-0.000900328,0.00608408,0.0969849,0.00450481,-0.000991672,-0.000333414
45,3.55056,0.563253,148.817,-0.00599103,0.00382474,-0.0865545,-0.000885069,0.00602138,0.0970708,0.00461061,-0.0017371,-0.000428781
46,3.55076,0.563143,148.815,-0.00725362,-6.24806e-05,-0.0903997,-0.000893831,0.00605905,0.0970298,0.00470448,-0.00113212,-0.00150166
47,3.55102,0.563462,148.815,-0.00250343,-0.00828197,-0.0866737,-0.000977933,0.00610739,0.0970633,0.00483077,-0.00172742,-0.000427663
48,3.55133,0.562882,148.816,-0.00517347,-0.000261319,-0.0881891,-0.000912428,0.00605232,0.0970522,0.00484008,-0.00195764,-0.000306591
49,3.55178,0.562377,148.816,-0.00941682,0.00086458,-0.0844345,-0.000869811,0.00606775,0.0970892,0.00523869,-0.00227392,-0.000714511
50,3.55283,0.561807,148.816,-0.00434932,-0.00576095,-0.090867,-0.000945866,0.00609589,0.0970223,0.00589136,-0.00231788,-0.000405312
51,3.55344,0.561628,148.816,-0.00408744,-0.00588308,-0.089715,-0.000948548,0.00609732,0.0970337,0.00485238,-0.0018619,-0.000438467
52,3.55378,0.561158,148.816,-0.00442319,-0.000933611,-0.0900202,-0.000919223,0.0060572,0.0970334,0.00608731,-0.00285469,0.000160746
53,3.55527,0.560385,148.817,-0.0136373,0.000447745,-0.0915632,-0.000831783,0.00609463,0.0970165,0.00580158,-0.00192188,-0.00022091
54,3.55599,0.56044,148.817,-0.00100896,0.00135388,-0.0893373,-0.000935435,0.00602418,0.0970422,0.0059979,-0.0024505,-7.97212e-05
55,3.55669,0.559885,148.817,-0.000674717,0.00117035,-0.0918417,-0.000938058,0.00602365,0.0970171,0.00546854,-0.00204369,-0.000397861
56,3.55666,0.559879,148.817,-0.0044009,-0.00278947,-0.0930567,-0.000926554,0.00607592,0.0970018,0.00493508,-0.00205413,-0.000517443
57,3.55714,0.559156,148.817,-0.00832955,-0.00327869,-0.0967607,-0.000893891,0.00609893,0.0969636,0.00581425,-0.00287108,-0.000383332
58,3.55816,0.558045,148.818,-0.00169402,0.00531154,-0.0910063,-0.000904858,0.00599658,0.0970275,0.00535604,-0.00270344,2.04891e-06
59,3.5591,0.557535,148.818,-0.00295986,0.00387394,-0.0834484,-0.000901341,0.00602168,0.0971017,0.0065295,-0.00259839,0.000388362
60,3.56073,0.556605,148.819,-0.00225803,-0.00198201,-0.0815411,-0.00093627,0.00607198,0.0971173,0.00612307,-0.00330135,-0.0001546
61,3.56086,0.555719,148.818,-0.000942029,-0.00151091,-0.0918159,-0.000942588,0.006055,0.0970154,0.00508968,-0.00249743,-0.000499189
62,3.56078,0.555927,148.818,-0.00288519,0.00328666,-0.0969267,-0.000900984,0.00602078,0.0969667,0.00534113,-0.00205971,-0.000221655
63,3.56162,0.55561,148.818,-0.0133462,-0.00452532,-0.0890055,-0.000852168,0.00614792,0.0970386,0.00566226,-0.00257827,-0.00028871
64,3.56259,0.554325,148.818,-0.00683537,0.0057174,-0.0841951,-0.000853121,0.00603145,0.0970941,0.00582915,-0.00332668,-0.000127405
65,3.56372,0.553033,148.819,-0.00379734,0.00205516,-0.0881004,-0.0008955,0.00604647,0.0970536,0.00623334,-0.00306591,0.000343286
66,3.56429,0.552507,148.819,-0.00673554,0.00170885,-0.101319,-0.000869989,0.00605738,0.0969207,0.00504497,-0.00276677,-0.000491366
67,3.56473,0.551734,148.819,-0.00557446,0.00877518,-0.0870228,-0.000843406,0.0060007,0.0970677,0.00641476,-0.00328906,-2.19792e-05
68,3.56665,0.550187,148.82,-0.00277,0.0035803,-0.0855885,-0.000891805,0.00603467,0.0970795,0.00641886,-0.00374988,-0.000140816
69,3.56708,0.549558,148.82,-0.000469774,0.00731408,-0.0861683,-0.00089103,0.00599128,0.0970764,0.00520814,-0.00225827,-0.000432134
70,3.56703,0.549504,148.82,-0.00344065,-0.00551817,-0.0915194,-0.000931442,0.00611275,0.0970148,0.00556056,-0.00319853,-0.000125542
71,3.56823,0.548119,148.82,-0.00178277,0.00411312,-0.0989962,-0.000892699,0.00601935,0.0969461,0.00619423,-0.00305027,-6.10948e-05
72,3.56908,0.547329,148.82,-0.00201788,-0.00649498,-0.0890999,-0.00094521,0.00611871,0.0970386,0.0052983,-0.00314415,-0.000511855
73,3.56879,0.547288,148.82,-0.00497693,-0.00183604,-0.0825396,-0.000896335,0.00609785,0.0971061,0.00485573,-0.00162907,-0.00060536
74,3.56925,0.547691,148.819,0.00145899,-0.00517568,-0.0895939,-0.000968695,0.00608945,0.0970352,0.00568721,-0.0024356,-0.000543892
75,3.57035,0.546598,148.82,-0.00292565,0.00357809,-0.0941095,-0.000883579,0.00603646,0.0969941,0.00554193,-0.00272021,-0.000565872
76,3.57054,0.546345,148.82,-0.000424057,0.00853821,-0.0847473,-0.000879765,0.00598735,0.097091,0.00493396,-0.00175275,-9.98378e-05
77,3.57023,0.546848,148.821,-0.00155305,0.000965544,-0.084137,-0.000910223,0.00605768,0.0970924,0.00451598,-0.00166595,-0.000355765
78,3.57009,0.546536,148.821,-0.00666816,-0.00541633,-0.090519,-0.000898361,0.00613439,0.0970238,0.00461731,-0.00227317,-0.000616908
79,3.57007,0.546413,148.82,-0.00085476,1.49403e-05,-0.0906353,-0.000919759,0.00605786,0.0970272,0.00432488,-0.00126399,-0.000889599
80,3.57002,0.547041,148.82,-0.00461599,-0.00178079,-0.0918837,-0.000897825,0.00609177,0.0970128,0.00465531,-0.00154413,-0.000512972
81,3.57048,0.546832,148.821,-0.000161402,0.00127062,-0.0933704,-0.00091964,0.00604254,0.0970008,0.00491645,-0.00164919,-1.93715e-05
82,3.57069,0.546384,148.82,-0.00208071,0.00167096,-0.0864954,-0.000901043,0.00605369,0.0970691,0.00455324,-0.002281,-0.000764057
83,3.56995,0.546279,148.82,-0.003553,0.00303558,-0.0822325,-0.000881612,0.00605106,0.0971122,0.00353884,-0.00121966,-0.000586733
84,3.56944,0.54684,148.819,-0.00547415,0.00322396,-0.0915241,-0.000864267,0.00605273,0.0970192,0.00456255,-0.00169836,-0.000699237
85,3.57,0.545983,148.818,0.0018543,-0.00174102,-0.0925808,-0.000951111,0.0060575,0.0970075,0.00441354,-0.00263192,-0.000326335
86,3.56972,0.546135,148.816,-0.00895052,-0.00328076,-0.0834112,-0.000867784,0.00613177,0.0970955,0.00411104,-0.000426546,-0.00101291
87,3.56933,0.54747,148.818,-0.00296412,0.000988531,-0.0892544,-0.0008986,0.00606006,0.0970411,0.00408087,-0.00152849,-0.000473857
88,3.56935,0.546776,148.82,0.00171938,0.000568608,-0.0960875,-0.000939012,0.00603521,0.0969738,0.00451412,-0.00167787,-0.000208244
89,3.5692,0.546973,148.818,-0.00318222,0.000904282,-0.0860395,-0.000896633,0.0060637,0.0970731,0.00375565,-0.00110976,-0.0005465
90,3.56859,0.547887,148.82,-0.00343384,-0.00647406,-0.0890188,-0.000933945,0.00612509,0.0970391,0.00412818,-0.00106208,-0.000817329
91,3.56792,0.547972,148.821,-0.0013171,-0.00431651,-0.0845385,-0.000941455,0.00609738,0.0970857,0.00327695,-0.00163019,-0.00143163
92,3.56654,0.548018,148.821,-0.00260343,0.00214313,-0.0911713,-0.000896454,0.00604242,0.0970231,0.00289697,-0.00101961,-0.000706688
93,3.56561,0.549061,148.82,-0.00212196,-0.00154823,-0.0939064,-0.00092119,0.00606817,0.0969938,0.00321139,-0.00039041,-0.000996888
94,3.56526,0.549319,148.82,0.00287875,-0.00541802,-0.0872059,-0.000985086,0.0060789,0.0970597,0.00351463,-0.00180639,-0.000409409
95,3.5645,0.549113,148.818,-0.00925194,0.00344848,-0.0834255,-0.000835419,0.00606704,0.0970997,0.00283513,-0.000559911,-0.00108443
96,3.56293,0.551013,148.818,-0.000109591,0.000933926,-0.0925426,-0.000928998,0.00603288,0.0970096,0.00240039,0.000392832,-0.000883266
97,3.56202,0.55202,148.82,-0.00454212,0.000139154,-0.102747,-0.000895917,0.0060547,0.0969063,0.00328217,-0.000798702,-0.000538677
98,3.56227,0.551574,148.817,-0.00838874,-0.00138574,-0.083992,-0.000871956,0.0060997,0.0970917,0.00401307,-0.00121184,-0.000927597
99,3.56325,0.551212,148.818,-0.00591905,-0.000812484,-0.0897894,-0.000888944,0.00608009,0.0970346,0.00543389,-0.00184849,-0.000314042
100,3.56432,0.550501,148.817,-0.00397594,-0.0054724,-0.0956345,-0.000927925,0.00610799,0.096974,0.00488181,-0.00217222,-0.000298023
101,3.56346,0.550735,148.817,-0.0052389,0.00267765,-0.0934343,-0.000875533,0.00604486,0.0970004,0.00350159,-0.000879541,-0.00044778
102,3.56195,0.552501,148.816,-0.00468461,-0.00101698,-0.0945139,-0.000902295,0.00607032,0.0969878,0.00320952,0.000147335,-0.000844151
103,3.56072,0.553515,148.814,-0.0050841,0.00429697,-0.0833597,-0.000874162,0.00603187,0.0971022,0.00260454,-0.000937283,-0.00118837
104,3.56037,0.552676,148.814,-0.00492503,-0.00352923,-0.0949659,-0.000913501,0.00609004,0.0969819,0.00445191,-0.00204593,-0.000903755
105,3.56218,0.551441,148.812,-0.00342381,-0.00140937,-0.0876427,-0.000913978,0.00607181,0.0970564,0.00576694,-0.00264794,-0.000462309
106,3.56276,0.551424,148.813,-0.0101642,-0.000959052,-0.0901184,-0.000853717,0.00610226,0.0970303,0.00413675,-0.00105128,-0.00105053
107,3.56103,0.553188,148.814,-4.39584e-06,-0.00387788,-0.0839033,-0.000959337,0.00607556,0.0970932,0.00307877,-0.000161305,-0.000435486
108,3.5602,0.553808,148.815,-0.00941119,0.00268343,-0.0904388,-0.000845313,0.00606275,0.0970296,0.00404585,-0.001394,-0.000678003
109,3.56083,0.553476,148.817,-0.00758689,0.00378011,-0.0861759,-0.000855088,0.00604767,0.0970732,0.0045931,-0.000982732,-0.000522658
110,3.56124,0.553782,148.817,-0.00363196,-0.000627124,-0.0967684,-0.000911236,0.00605893,0.0969658,0.00461247,-0.00150576,-0.000856817
111,3.56126,0.553153,148.813,-0.00707023,-0.00890838,-0.0875511,-0.000924528,0.00615317,0.0970522,0.0044724,-0.00220425,-0.000325218
112,3.56123,0.552424,148.813,-0.00849281,0.00164501,-0.0858765,-0.000856638,0.00607145,0.0970747,0.00454281,-0.00217259,-0.000694022
113,3.56091,0.552907,148.817,-0.00743698,0.00361933,-0.0912857,-0.000855744,0.00604522,0.0970221,0.00381786,-0.00079833,-2.27243e-05
114,3.56071,0.553303,148.82,-0.00747062,0.00498451,-0.0905848,-0.000849128,0.00603384,0.0970299,0.00481773,-0.00221655,0.000159256
115,3.56159,0.552188,148.82,-0.00303972,-0.00343017,-0.0887947,-0.000928879,0.00608534,0.0970439,0.00497084,-0.00212751,-0.000353903
116,3.56162,0.552485,148.822,-0.00957224,-0.0063435,-0.0874519,-0.000888705,0.00614488,0.097054,0.00436772,-0.00125952,-0.00116043
117,3.56093,0.553644,148.822,-0.00325608,-0.00501079,-0.0922852,-0.000937343,0.00609666,0.0970081,0.00385623,-0.000537187,-0.000971928
118,3.56033,0.553674,148.823,-0.0077238,-0.00587675,-0.08535,-0.000904322,0.00613046,0.0970758,0.00391062,-0.00222288,0.000327267
119,3.56059,0.552659,148.826,-0.00544965,0.00283797,-0.0869923,-0.000876784,0.00604373,0.097065,0.00485051,-0.00163391,-0.00063926
120,3.56111,0.55329,148.824,-0.000774749,0.00335146,-0.0915537,-0.000914752,0.00601321,0.0970209,0.00441875,-0.00116117,-0.000440702
121,3.56069,0.55381,148.823,-0.00333936,-0.00528183,-0.0832071,-0.00093919,0.00610465,0.0970986,0.00414718,-0.00116527,-0.000438839
122,3.56081,0.554241,148.825,-0.00527648,-0.00205927,-0.0901947,-0.000905991,0.00608301,0.0970302,0.00492726,-0.000868365,-0.000668317
123,3.56186,0.554079,148.827,-0.00926872,-0.00155081,-0.0939894,-0.000868559,0.00609875,0.0969916,0.00551324,-0.00219233,-0.000178441
124,3.56248,0.553235,148.831,0.00305641,0.00338044,-0.087183,-0.000947714,0.00599819,0.0970653,0.00494178,-0.00171959,-0.000208616
125,3.56267,0.553212,148.834,-0.00979654,0.00349131,-0.0857706,-0.000837266,0.00606489,0.0970764,0.00533778,-0.00210069,-3.72529e-07
126,3.56285,0.553108,148.833,-0.00732329,-0.00127022,-0.0910082,-0.000882387,0.00608981,0.0970219,0.00437107,-0.00140667,-0.000538677
127,3.56192,0.553385,148.831,0.000606284,-0.00145844,-0.082058,-0.000952542,0.0060544,0.0971131,0.00379998,-0.00184216,-0.00019595
128,3.56206,0.55281,148.832,-0.0103124,0.00438386,-0.0882473,-0.000827312,0.00605738,0.0970521,0.0052711,-0.00217296,-0.000633299
129,3.56362,0.55209,148.832,-0.0172328,0.000848433,-0.0919914,-0.000784814,0.00612366,0.0970109,0.00570361,-0.00254549,-5.25266e-05
130,3.56488,0.551605,148.828,-0.00305618,-0.000798812,-0.0909157,-0.000913918,0.00606722,0.0970239,0.00619832,-0.00205971,-0.000544637
131,3.56536,0.552154,148.828,-0.000958845,0.00260304,-0.0880041,-0.000915468,0.00602996,0.0970554,0.00481177,-0.00120178,-0.000965968
132,3.56487,0.552207,148.829,-0.00188172,0.00376095,-0.0926352,-0.000901222,0.00602114,0.0970097,0.00497978,-0.00235625,0.000360049
133,3.56575,0.551015,148.828,-0.00544024,-0.00361398,-0.0911846,-0.000907063,0.00610489,0.0970189,0.00579935,-0.00245161,-0.000292063
134,3.56674,0.550608,148.83,-0.00704911,-0.00309438,-0.0889168,-0.000890136,0.00611186,0.0970414,0.00536572,-0.00225343,-0.000194088
135,3.56714,0.550474,148.83,-0.00838496,0.00191641,-0.0909824,-0.000852346,0.00607538,0.0970233,0.00557918,-0.00203848,-0.00041388
136,3.5684,0.550004,148.83,-0.000910945,-0.00277965,-0.096734,-0.00093925,0.00607538,0.0969648,0.0064427,-0.00266656,-0.000503659
137,3.56943,0.548846,148.83,0.0016479,0.00391964,-0.100242,-0.00092417,0.00600451,0.0969343,0.00537578,-0.00299886,-0.000157952
138,3.56898,0.548453,148.83,-0.00538562,-0.00564783,-0.0939827,-0.000913441,0.00612569,0.0969895,0.00472572,-0.00194348,-0.000408664
139,3.56956,0.548456,148.829,-0.00433949,0.00576083,-0.0844078,-0.000864267,0.00602984,0.0970919,0.0061227,-0.00266358,-0.000179559
140,3.57101,0.547606,148.83,-0.00183841,0.00187652,-0.0844593,-0.000904322,0.00605249,0.0970896,0.00558328,-0.0023555,-0.000293925
141,3.57116,0.547422,148.829,-0.00440759,0.00299891,-0.0847836,-0.000876188,0.00605625,0.0970864,0.00525583,-0.00226684,-0.000724196
142,3.57107,0.547473,148.83,-0.00262879,-0.000853105,-0.0924273,-0.000910699,0.00607502,0.0970083,0.00462141,-0.00159964,0.000216253
143,3.57155,0.547094,148.83,0.00157889,0.00322065,-0.0889816,-0.000925303,0.00602144,0.097046,0.00590216,-0.00289492,-0.000595301
144,3.57318,0.545229,148.83,0.00147452,-0.00199381,-0.078783,-0.000949204,0.00607562,0.0971446,0.00602957,-0.00360981,-0.000135601
145,3.57391,0.543887,148.83,-0.00863647,-0.00390226,-0.0907516,-0.000869155,0.00613797,0.0970215,0.00558738,-0.00319257,-5.58794e-05
146,3.57431,0.543795,148.83,0.000629619,-0.000319223,-0.0953875,-0.000929296,0.00605726,0.0969796,0.00559259,-0.00215024,0.000118651
147,3.57491,0.543483,148.831,-0.00404298,-0.00165213,-0.0891781,-0.000896275,0.00609767,0.0970396,0.00547525,-0.00319108,-0.000451878
148,3.57578,0.542374,148.83,-0.00984371,-0.0062564,-0.0863695,-0.000868857,0.00617021,0.0970634,0.00611562,-0.00258535,-0.00104457
149,3.57686,0.541892,148.83,-0.00618362,0.00712412,-0.0849962,-0.000830233,0.00603974,0.0970857,0.00568982,-0.00310764,-0.000585988
150,3.57703,0.541016,148.83,-0.00383013,0.00347262,-0.084959,-0.000867784,0.00605905,0.0970845,0.00516493,-0.00260398,-0.000590459
151,3.57717,0.541184,148.83,-0.00366321,0.00157153,-0.0943222,-0.000878453,0.00606883,0.09699,0.00523273,-0.00181571,-0.000321493
152,3.57834,0.541397,148.83,0.00400446,-0.0033433,-0.0933666,-0.000969946,0.00607371,0.0969984,0.00642296,-0.00199154,-0.000108033
153,3.57951,0.540771,148.831,-0.00100692,0.00330179,-0.0894651,-0.000891984,0.00604731,0.0970399,0.00529159,-0.00249483,-7.37608e-05
154,3.57957,0.540254,148.831,0.00168183,-0.00227111,-0.08638,-0.000943244,0.00608301,0.0970681,0.00568684,-0.00200309,-0.000275299
155,3.58038,0.539924,148.831,0.00179786,0.000262893,-0.0909672,-0.00093013,0.00605929,0.0970237,0.00546854,-0.00265837,0.00011567
156,3.58043,0.539027,148.831,-0.0113945,0.00289921,-0.0851517,-0.000802636,0.0061087,0.0970801,0.00474136,-0.00251234,-0.000587851
157,3.58027,0.539807,148.831,-0.00443754,-0.0116498,-0.0940971,-0.000937939,0.00619107,0.096984,0.00421349,-0.00151768,0.000198372
158,3.57941,0.539539,148.831,0.00268009,-0.00225625,-0.0931149,-0.00094986,0.00607324,0.0970011,0.00366252,-0.00202023,-0.000360608
159,3.57925,0.53889,148.831,-0.00743269,0.00609703,-0.0770159,-0.000820518,0.006064,0.0971643,0.00472497,-0.00227951,-0.000441074
160,3.5802,0.538329,148.831,0.00347085,-0.00133269,-0.087348,-0.000950336,0.0060662,0.0970594,0.00504833,-0.00235066,-0.000589713
161,3.58046,0.538517,148.831,0.00709365,0.0079232,-0.093504,-0.00093317,0.00596505,0.0970042,0.00458639,-0.00122637,-0.000519678
162,3.57995,0.539015,148.831,0.00192001,-0.000815669,-0.0955944,-0.00093478,0.00606424,0.096977,0.00402387,-0.00188239,-0.000754744
163,3.57928,0.538349,148.831,-0.00647604,0.00491603,-0.0804558,-0.000833571,0.00606704,0.0971295,0.00384543,-0.00214241,-0.000504777
164,3.57939,0.538717,148.832,0.0029597,0.00310946,-0.0866966,-0.000923693,0.00602996,0.0970684,0.00482071,-0.000689551,-0.000378862
165,3.57953,0.539886,148.831,0.00698708,-0.00626787,-0.102905,-0.00100714,0.00607932,0.0969021,0.00372995,-0.00104643,-0.000946969
166,3.57778,0.539699,148.831,0.00167932,0.00432299,-0.0764217,-0.00090909,0.0060299,0.0971715,0.00248347,-0.00163019,-0.000594184
167,3.57738,0.539982,148.831,-0.00665113,0.00782177,-0.0900164,-0.000818908,0.00603396,0.0970359,0.00500251,-0.000500679,-0.00025332
168,3.5787,0.540563,148.832,-0.000909947,-0.0102367,-0.10622,-0.000960946,0.00615054,0.0968649,0.00422355,-0.00171177,-0.000553951
169,3.57714,0.539655,148.831,-0.00213448,0.00819399,-0.074645,-0.000856519,0.00601661,0.0971906,0.00252072,-0.0019934,-0.000183657
170,3.57605,0.540734,148.832,-0.00212557,0.00968494,-0.0775566,-0.000850439,0.00600016,0.0971625,0.00423808,0.000563078,-0.000683218
171,3.57651,0.542235,148.833,-0.00295512,-0.0125343,-0.117166,-0.000957131,0.00617021,0.096754,0.00355039,-0.00156984,-0.000344589
172,3.57475,0.540533,148.832,0.00388534,0.00596257,-0.0847197,-0.000920117,0.0059942,0.0970905,0.0020681,-0.00244603,-0.000591204
173,3.57353,0.541268,148.832,-0.00451794,0.0172713,-0.0763607,-0.000791728,0.00594425,0.0971786,0.00380706,0.000523962,-0.000572205
174,3.57401,0.543853,148.831,-0.00600473,-0.0129017,-0.10283,-0.000937045,0.00619382,0.0968964,0.00353437,-0.000108033,-0.00118278
175,3.57241,0.543164,148.83,-0.00806586,-0.001557,-0.0918169,-0.000860572,0.0061118,0.0970126,0.00195634,-0.00224076,-0.00067316
176,3.57094,0.542799,148.83,8.56742e-05,0.011667,-0.0789108,-0.000862479,0.00596231,0.0971512,0.00345837,-7.86036e-05,-0.000328198
177,3.57074,0.545244,148.83,-0.00805569,-0.00375044,-0.108813,-0.000873923,0.00611705,0.0968418,0.00258293,0.000510179,-0.000599027
178,3.56867,0.545849,148.83,-0.00269344,0.00136008,-0.085763,-0.000896573,0.00605655,0.0970764,0.00172909,-0.00119917,-0.00106208
179,3.56791,0.545705,148.83,-0.00516245,0.00543464,-0.0786772,-0.00085479,0.00603765,0.097149,0.00398364,-0.000190362,-0.000515208
180,3.56839,0.547425,148.83,-0.00154745,-0.0039907,-0.103849,-0.000935018,0.00608456,0.096893,0.00302326,0.000410341,-0.000597537
181,3.56633,0.548083,148.83,-0.00205006,0.00348638,-0.0934477,-0.000894129,0.00602633,0.0970013,0.00183452,-0.00111274,-0.00112914
182,3.56517,0.548443,148.829,-0.00382756,0.0109702,-0.0780325,-0.000842273,0.00597924,0.0971591,0.00360664,0.000502355,-0.000496209
183,3.56596,0.550374,148.829,0.000994541,-0.00499594,-0.0964079,-0.000967681,0.00608051,0.0969675,0.00405181,0.000147335,-0.00106767
184,3.56498,0.550663,148.829,0.000149697,-0.00119091,-0.0862036,-0.00094223,0.00605708,0.0970715,0.00231024,-0.00083968,-0.00124648
185,3.56373,0.551104,148.828,-0.00379492,0.00946688,-0.0824041,-0.000854433,0.00598675,0.0971147,0.00402499,0.000104867,-0.000909716
186,3.56431,0.552468,148.829,-0.00052537,-0.00831177,-0.104656,-0.000974596,0.00610876,0.0968831,0.00374708,-0.000172853,-0.000791997
