8.507281,1,0.000000,0.000000,0.000000,0.000000,100619.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.570007,102302.000000,299.000000,0.000000,-46.656441,87.630493,-54.600666,-0.003593,-0.002180,-0.034189,0.001370,0.001174,0.000044,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.369507,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
8.535240,1,0.000000,0.000000,0.000000,100620.000000,100620.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.549988,100620.000000,298.549988,0.000000,-46.657742,87.629913,-54.604156,0.002157,0.008202,-0.034370,0.000765,0.000501,0.000315,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.370087,0.000000,0.000000,0.000000,1.000000,0.000000,8.032491
8.558715,1,0.000000,0.000000,100620.000000,100620.000000,100620.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.579987,100620.000000,298.565002,0.000000,-46.644985,87.629333,-54.591816,-0.006127,0.005552,-0.036828,0.001159,0.000770,0.000268,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.370667,0.000000,0.000000,0.000000,1.000000,0.000000,0.023479
8.582187,1,0.000000,100620.000000,100620.000000,100625.000000,100625.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.609985,100621.664062,298.579987,0.000000,-46.527351,87.623238,-54.632202,-0.013314,0.005195,-0.032148,0.000173,0.000629,-0.000060,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.376762,0.000000,0.000000,0.000000,1.000000,0.000000,0.023473
8.605704,1,100620.000000,100620.000000,100625.000000,100620.000000,100620.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.640015,100621.250000,298.595001,0.000000,-46.528732,87.622406,-54.633804,-0.000981,-0.003620,-0.034460,-0.000561,0.001795,0.000902,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.377594,0.000000,0.000000,0.000000,1.000000,0.000000,0.023481
8.629667,1,100620.000000,100625.000000,100620.000000,100623.000000,100623.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.660004,100621.601562,298.608002,0.000000,-46.528217,87.623482,-54.632744,0.003684,0.001521,-0.035360,0.001554,0.000888,0.000454,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.376518,0.000000,0.000000,0.000000,1.000000,0.000000,0.024002
8.653240,1,100625.000000,100620.000000,100623.000000,100625.000000,100625.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.690002,100622.164062,298.621674,0.000000,-46.541595,87.624962,-54.646866,-0.015981,0.010924,-0.035360,-0.000287,0.001329,0.001233,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.375038,0.000000,0.000000,0.000000,1.000000,0.000000,0.023572
8.676830,1,100620.000000,100623.000000,100625.000000,100624.000000,100624.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.709991,100622.429688,298.634277,0.000000,-46.535103,87.623810,-54.641693,-0.009848,0.009849,-0.030218,0.001239,0.000553,-0.000175,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.376190,0.000000,0.000000,0.000000,1.000000,0.000000,0.023590
8.701230,1,100623.000000,100625.000000,100624.000000,100630.000000,100630.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.720001,100623.375000,298.644989,0.000000,-46.517975,87.622574,-54.626183,0.003044,0.000386,-0.028437,0.000666,0.000990,0.000318,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.377426,0.000000,0.000000,0.000000,1.000000,0.000000,0.023625
8.725425,1,100625.000000,100624.000000,100630.000000,100628.000000,100628.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.739990,100623.890625,298.655548,0.000000,-46.574982,87.626038,-54.681080,0.003901,0.000084,-0.033407,-0.001027,0.002205,0.000631,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.373962,0.000000,0.000000,0.000000,1.000000,0.000000,0.024967
